date,WCE,world
2048-05,2.522,2.377
2048-06,2.393,2.471
2048-07,2.776,2.689
2048-08,2.009,2.519
2048-09,1.364,2.209
2048-10,2.144,2.149
2048-11,2.959,2.227
2048-12,2.302,2.383
2049-01,2.597,2.262
2049-02,3.135,2.32
2049-03,3.152,2.475
2049-04,2.767,2.423
2049-05,2.871,2.43
2049-06,2.428,2.427
2049-07,1.998,2.698
2049-08,2.156,2.618
2049-09,1.916,2.398
2049-10,2.19,2.299
2049-11,2.947,2.642
2049-12,1.599,2.474
2050-01,2.514,2.521
2050-02,2.569,2.662
2050-03,2.943,2.442
2050-04,2.927,2.572
2050-05,2.47,2.238
2050-06,1.951,2.394
2050-07,2.312,2.652
2050-08,2.004,2.36
2050-09,0.958,2.323
2050-10,2.445,2.256
2050-11,1.795,2.509
2050-12,2.416,2.402
2051-01,2.44,2.22
2051-02,1.69,2.45
2051-03,1.796,2.382
2051-04,2.804,2.503
2051-05,2.892,2.527
2051-06,2.253,2.522
2051-07,2.108,2.778
2051-08,1.727,2.485
2051-09,1.161,2.305
2051-10,1.52,2.336
2051-11,3.182,2.277
2051-12,2.64,2.556
2052-01,1.541,2.58
2052-02,1.782,2.298
2052-03,2.254,2.414
2052-04,2.602,2.475
2052-05,3.029,2.4
2052-06,2.782,2.428
2052-07,2.188,2.521
2052-08,2.171,2.316
2052-09,1.869,2.197
2052-10,2.699,2.359
2052-11,2.738,2.455
2052-12,3.132,2.229
2053-01,1.717,2.429
2053-02,2.245,2.406
2053-03,2.709,2.324
2053-04,3.875,2.415
2053-05,2.044,2.541
2053-06,1.923,2.582
2053-07,1.758,2.576
2053-08,1.654,2.741
2053-09,1.485,2.565
2053-10,2.989,2.553
2053-11,2.121,2.527
2053-12,2.757,2.484
2054-01,2.97,2.61
2054-02,1.643,2.384
2054-03,2.435,2.379
2054-04,3.246,2.261
2054-05,2.886,2.304
2054-06,2.102,2.455
2054-07,2.62,2.68
2054-08,1.651,2.563
2054-09,1.595,2.441
2054-10,2.125,2.317
2054-11,2.182,2.312
2054-12,3.477,2.484
2055-01,2.8,2.409
2055-02,3.297,2.391
2055-03,2.627,2.381
2055-04,3.566,2.368
2055-05,2.613,2.351
2055-06,2.348,2.495
2055-07,1.787,2.61
2055-08,2.175,2.451
2055-09,1.343,2.12
2055-10,2.82,2.082
2055-11,1.642,2.12
2055-12,1.797,2.406
2056-01,2.363,2.47
2056-02,2.965,2.42
2056-03,2.192,2.235
2056-04,3.155,2.413
2056-05,2.074,2.305
2056-06,2.331,2.498
2056-07,2.497,2.731
2056-08,1.146,2.565
2056-09,1.609,2.439
2056-10,1.541,2.152
2056-11,3.628,2.499
2056-12,2.761,2.354
2057-01,1.678,2.594
2057-02,1.708,2.473
2057-03,2.566,2.365
2057-04,3.558,2.287
2057-05,2.726,2.34
2057-06,2.557,2.431
2057-07,2.548,2.48
2057-08,2.253,2.41
2057-09,1.681,2.279
2057-10,2.98,2.307
2057-11,2.048,2.444
2057-12,2.315,2.429
2058-01,1.58,2.262
2058-02,1.883,2.558
2058-03,3.195,2.439
2058-04,2.621,2.361
2058-05,2.719,2.698
2058-06,3.136,2.529
2058-07,2.234,2.762
2058-08,1.141,2.426
2058-09,2.033,2.231
2058-10,1.681,2.319
2058-11,2.545,2.29
2058-12,2.621,2.518
2059-01,2.851,2.446
2059-02,2.001,2.594
2059-03,2.533,2.421
2059-04,2.814,2.67
2059-05,2.831,2.5
2059-06,2.51,2.483
2059-07,1.645,2.398
2059-08,1.748,2.598
2059-09,2.026,2.113
2059-10,2.799,2.386
2059-11,2.459,2.372
2059-12,3.702,2.624
2060-01,2.42,2.441
2060-02,1.81,2.485
2060-03,2.491,2.461
2060-04,2.174,2.554
2060-05,2.322,2.373
2060-06,3.434,2.424
2060-07,2.28,2.407
2060-08,1.833,2.537
2060-09,1.582,2.489
2060-10,0.702,2.281
2060-11,2.685,2.261
2060-12,2.012,2.5
2061-01,3.197,2.591
2061-02,2.196,2.464
2061-03,2.869,2.905
2061-04,2.852,2.562
2061-05,2.373,2.791
2061-06,3.184,2.688
2061-07,2.131,2.74
2061-08,1.889,2.704
2061-09,2.103,2.438
2061-10,2.322,2.613
2061-11,2.863,2.328
2061-12,2.134,2.429
2062-01,3.207,2.575
2062-02,2.106,2.544
2062-03,2.76,2.666
2062-04,2.464,2.478
2062-05,2.649,2.6
2062-06,2.105,2.599
2062-07,1.885,2.682
2062-08,2.343,2.532
2062-09,0.773,2.45
2062-10,1.488,2.341
2062-11,3.029,2.204
2062-12,2.91,2.596
2063-01,2.22,2.472
2063-02,2.791,2.347
2063-03,2.592,2.346
2063-04,3.136,2.133
2063-05,2.738,2.486
2063-06,2.618,2.482
2063-07,3.009,2.451
2063-08,1.749,2.321
2063-09,1.224,2.268
2063-10,2.932,2.458
2063-11,2.697,2.596
2063-12,2.278,2.667
2064-01,2.089,2.507
2064-02,2.417,2.417
2064-03,1.764,2.534
2064-04,1.947,2.477
2064-05,2.589,2.551
2064-06,2.461,2.511
2064-07,2.403,2.447
2064-08,1.129,2.34
2064-09,1.498,2.19
2064-10,3.531,2.478
2064-11,2.835,2.296
2064-12,3.022,2.412
2065-01,2.267,2.466
2065-02,2.78,2.7
2065-03,2.547,2.434
2065-04,2.245,2.407
2065-05,3.016,2.533
2065-06,3.578,2.512
2065-07,2.216,2.724
2065-08,2.374,2.534
2065-09,2.025,2.504
2065-10,3,2.368
2065-11,3.502,2.541
2065-12,2.973,2.7
2066-01,2.66,2.643
2066-02,2.384,2.581
2066-03,2.43,2.46
2066-04,2.764,2.455
2066-05,2.611,2.378
2066-06,2.651,2.518
2066-07,1.711,2.578
2066-08,1.77,2.518
2066-09,1.623,2.214
2066-10,1.934,2.114
2066-11,2.342,2.306
2066-12,3.123,2.34
2067-01,3.072,2.411
2067-02,2.947,2.345
2067-03,3.262,2.357
2067-04,4.142,2.335
2067-05,4.078,2.362
2067-06,2.888,2.532
2067-07,2.219,2.77
2067-08,2.907,2.771
2067-09,1.216,2.428
2067-10,2.406,2.41
2067-11,3.541,2.46
2067-12,3.274,2.722
2068-01,3.468,2.542
2068-02,2.265,2.406
2068-03,1.789,2.343
2068-04,2.397,2.366
2068-05,3.053,2.389
2068-06,2.917,2.445
2068-07,3.124,2.523
2068-08,2.137,2.443
2068-09,2.065,2.14
2068-10,2.472,2.369
2068-11,3.618,2.246
2068-12,2.928,2.436
2069-01,2.942,2.401
2069-02,2.8,2.51
2069-03,2.134,2.438
2069-04,2.415,2.517
2069-05,2.865,2.604
2069-06,1.765,2.675
2069-07,2,2.777
2069-08,1.568,2.722
2069-09,1.625,2.534
2069-10,2.168,2.47
2069-11,2.318,2.572
2069-12,2.362,2.707
2070-01,2.615,2.474
2070-02,1.671,2.514
2070-03,3.504,2.626
2070-04,3.579,2.545
2070-05,2.262,2.341
2070-06,1.769,2.589
2070-07,2.682,2.736
2070-08,1.653,2.525
2070-09,1.842,2.315
2070-10,2.685,2.144
2070-11,2.503,2.292
2070-12,2.938,2.409
2071-01,2.399,2.414
2071-02,1.8,2.558
2071-03,1.866,2.392
2071-04,3.01,2.841
2071-05,3.344,2.464
2071-06,2.42,2.588
2071-07,2.267,2.578
2071-08,2.056,2.522
2071-09,1.932,2.322
2071-10,2.401,2.181
2071-11,1.562,2.534
2071-12,2.073,2.542
2072-01,2.704,2.527
2072-02,1.756,2.488
2072-03,3.144,2.414
2072-04,3.239,2.476
2072-05,2.675,2.321
2072-06,2.433,2.46
2072-07,2.063,2.67
2072-08,1.549,2.594
2072-09,0.978,2.288
2072-10,0.949,2.381
