date,WCE,world
2035-02,-2.097,4.975
2035-03,2.557,6.752
2035-04,10.401,10.05
2035-05,14.107,12.6
2035-06,19.244,14.657
2035-07,23.033,15.835
2035-08,19.835,15.506
2035-09,13.026,13.526
2035-10,11.389,11.577
2035-11,5.855,8.85
2035-12,0.926,5.671
2036-01,-2.087,4.819
2036-02,-1.301,5.43
2036-03,0.413,6.948
2036-04,8.07,9.37
2036-05,13.475,12.346
2036-06,17.429,14.39
2036-07,20.208,15.493
2036-08,18,15.309
2036-09,13.823,13.478
2036-10,8.001,11.082
2036-11,0.579,8.266
2036-12,-2.106,6.113
2037-01,-4.344,4.305
2037-02,0.089,5.041
2037-03,1.884,6.688
2037-04,5.95,9.813
2037-05,12.75,12.376
2037-06,17.918,14.75
2037-07,20.497,15.997
2037-08,17.054,15.129
2037-09,14.616,13.204
2037-10,7.828,11.351
2037-11,3.231,8.386
2037-12,0.546,6.495
2038-01,-3.3,5.141
2038-02,-2.471,5.171
2038-03,1.04,7.181
2038-04,5.519,9.832
2038-05,11.982,12.028
2038-06,18.235,14.794
2038-07,20.21,15.999
2038-08,19.785,15.406
2038-09,16.792,13.672
2038-10,9.42,11.565
2038-11,4.836,8.875
2038-12,-1.255,6.119
2039-01,-2.964,5.05
2039-02,-1.481,5.4
2039-03,1.269,6.932
2039-04,9.744,9.746
2039-05,12.575,12.092
2039-06,18.86,14.774
2039-07,22.371,15.902
2039-08,17.105,15.761
2039-09,11.434,13.491
2039-10,6.357,11.25
2039-11,0.097,8.406
2039-12,-3.823,6.112
2040-01,-8.544,4.7
2040-02,-4.279,5.435
2040-03,0.286,7.481
2040-04,7.932,9.613
2040-05,11.759,12.139
2040-06,20.26,14.876
2040-07,21.425,16.202
2040-08,18.951,15.623
2040-09,15.062,13.276
2040-10,9.099,11.355
2040-11,4.574,8.941
2040-12,-2.862,5.894
2041-01,-0.462,4.636
2041-02,-0.55,4.836
2041-03,3.452,6.907
2041-04,7.596,9.702
2041-05,13.766,11.979
2041-06,21.039,14.82
2041-07,21.035,16.364
2041-08,19.452,15.701
2041-09,14.328,13.555
2041-10,10.077,11.466
2041-11,3.776,8.387
2041-12,1.266,6.366
2042-01,0.366,5.521
2042-02,1.819,5.885
2042-03,2.646,7.141
2042-04,10.375,9.981
2042-05,14.135,12.681
2042-06,22.337,15.159
2042-07,20.622,16.09
2042-08,23.126,15.419
2042-09,17.607,13.668
2042-10,11.398,11.875
2042-11,2.412,9.132
2042-12,1.263,6.641
2043-01,-3.55,5.383
2043-02,-1.813,5.281
2043-03,1.684,7.386
2043-04,7.842,10.176
2043-05,12.409,12.643
2043-06,20.545,15.409
2043-07,22.174,16.591
2043-08,19.447,16.143
2043-09,15.58,14.249
2043-10,7.924,11.71
2043-11,2.155,9.169
2043-12,-3.22,6.871
2044-01,-5.803,5.141
2044-02,-1.218,6.093
2044-03,2.088,7.296
2044-04,8.979,10.177
2044-05,13.857,12.305
2044-06,18.301,15.208
2044-07,20.988,16.521
2044-08,19.273,15.534
2044-09,14.473,13.632
2044-10,9.612,11.805
2044-11,4.378,8.889
2044-12,1.776,6.27
2045-01,-2.638,5.311
2045-02,-2.903,5.785
2045-03,2.342,7.407
2045-04,8.577,10.186
2045-05,12.932,12.564
2045-06,18.427,14.74
2045-07,20.356,16.107
2045-08,18.753,15.824
2045-09,13.29,14.01
2045-10,11.315,11.765
2045-11,6.015,9.155
2045-12,1.393,6.914
2046-01,-3.678,5.613
2046-02,-1.638,5.41
2046-03,3.83,8.052
2046-04,9.259,9.761
2046-05,12.954,12.674
2046-06,18.526,15.127
2046-07,21.937,16.38
2046-08,19.653,15.755
2046-09,17.213,14.121
2046-10,8.56,12.149
2046-11,5.019,9.282
2046-12,1.706,6.38
2047-01,1.221,5.683
2047-02,1.519,6.639
2047-03,2.195,7.845
2047-04,7.357,10.263
2047-05,11.947,12.308
2047-06,19.378,15.413
2047-07,18.794,16.568
2047-08,18.378,16.482
2047-09,14.623,13.999
2047-10,10.609,12.166
2047-11,5.446,9.058
2047-12,1.814,7.085
2048-01,-1.998,5.55
2048-02,1.867,5.673
2048-03,6.489,7.65
2048-04,6.722,10.294
2048-05,12.385,12.51
2048-06,19.036,15.331
2048-07,21.288,16.586
2048-08,19.271,16.238
2048-09,16.636,14.772
2048-10,8.73,12.466
2048-11,1.546,9.252
2048-12,-0.35,6.799
2049-01,-0.792,5.669
2049-02,1.141,5.886
2049-03,0.887,8.121
2049-04,5.684,10.592
2049-05,9.771,13.112
2049-06,18.138,15.44
2049-07,20.058,16.551
2049-08,18.031,15.606
2049-09,16.363,14.071
2049-10,10.717,12.175
2049-11,4.999,8.994
2049-12,0.931,6.721
2050-01,1.014,5.67
2050-02,3.768,6.139
2050-03,4.821,7.805
2050-04,5.953,10.003
2050-05,10.454,12.332
2050-06,17.103,14.834
2050-07,20.836,16.13
2050-08,18.565,15.78
2050-09,15.387,13.913
2050-10,10.241,11.783
2050-11,1.568,8.932
2050-12,-3.356,6.043
2051-01,-4.324,5.32
2051-02,-0.167,5.123
2051-03,0.695,7.494
2051-04,6.575,10.218
2051-05,13.807,13.002
2051-06,21.51,15.353
2051-07,21.774,16.858
2051-08,20.633,16.305
2051-09,14.538,14.361
2051-10,9.676,12.223
2051-11,1.442,9.366
2051-12,1.543,7.227
2052-01,0.143,5.741
2052-02,0.797,6.636
2052-03,2.47,8.471
2052-04,4.482,10.446
2052-05,13.482,12.697
2052-06,17.925,15.26
2052-07,21.963,16.827
2052-08,20.921,16.385
2052-09,18.063,14.257
2052-10,10.559,12.092
2052-11,1.035,9.667
2052-12,0.262,7.005
2053-01,-3.069,5.561
2053-02,0.438,6.247
2053-03,2.779,7.74
2053-04,10.057,10.78
2053-05,13.825,12.841
